day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;56600;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;290.7421875
-1;56600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;433.0
-1;56700;BANANAS;4943;24;;;;;4950;25;;;;;4946.5;292.9296875
-1;56700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;433.0
-1;56800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;433.0
-1;56800;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;291.85546875
-1;56900;BANANAS;4944;5;4943;20;;;4950;20;;;;;4947.0;293.171875
-1;56900;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;433.0
-1;57000;BANANAS;4943;25;;;;;4949;25;;;;;4946.0;291.14453125
-1;57000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;433.0
-1;57100;BANANAS;4943;27;;;;;4949;2;4950;25;;;4946.0;291.73828125
-1;57100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;433.0
-1;57200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;433.0
-1;57200;BANANAS;4943;26;;;;;4946;2;4950;26;;;4944.5;293.36328125
-1;57300;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;296.52734375
-1;57300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;433.0
-1;57400;BANANAS;4944;1;4943;26;;;4948;2;4950;28;;;4946.0;299.87890625
-1;57400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;435.0
-1;57500;BANANAS;4944;31;;;;;4949;1;4951;31;;;4946.5;309.51953125
-1;57500;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;435.0
-1;57600;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;435.0
-1;57600;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;311.70703125
-1;57700;BANANAS;4945;2;4944;28;;;4949;2;4951;30;;;4947.0;310.9609375
-1;57700;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;437.0
-1;57800;BANANAS;4945;2;4944;26;;;4951;28;;;;;4948.0;312.11328125
-1;57800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;437.0
-1;57900;BANANAS;4944;32;;;;;4950;2;4951;30;;;4947.0;304.6328125
-1;57900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;437.0
-1;58000;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;439.0
-1;58000;BANANAS;4945;6;4944;23;;;4951;23;;;;;4948.0;303.0078125
-1;58100;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;299.98046875
-1;58100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;439.0
-1;58200;BANANAS;4944;26;;;;;4950;2;4951;24;;;4947.0;304.40625
-1;58200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;439.0
-1;58300;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;305.26953125
-1;58300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;439.0
-1;58400;PEARLS;9995;21;;;;;10000;4;10005;21;;;9997.5;441.0
-1;58400;BANANAS;4944;21;;;;;4951;21;;;;;4947.5;311.3359375
-1;58500;BANANAS;4945;30;;;;;4951;30;;;;;4948.0;312.859375
-1;58500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;441.0
-1;58600;BANANAS;4945;4;4944;27;;;4951;29;;;;;4948.0;310.22265625
-1;58600;PEARLS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;443.0
-1;58700;BANANAS;4945;1;4944;24;;;4951;25;;;;;4948.0;311.15234375
-1;58700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;443.0
-1;58800;BANANAS;4945;5;4944;24;;;4951;24;;;;;4948.0;307.80078125
-1;58800;PEARLS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;443.0
-1;58900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;443.0
-1;58900;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;309.4921875
-1;59000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;445.0
-1;59000;BANANAS;4945;9;4944;26;;;4951;26;;;;;4948.0;311.84375
-1;59100;BANANAS;4944;30;;;;;4945;12;4951;30;;;4944.5;311.0
-1;59100;PEARLS;9995;30;;;;;9998;2;10005;30;;;9996.5;445.0
-1;59200;PEARLS;10000;3;9996;2;9995;29;10004;2;10005;29;;;10002.0;449.0
-1;59200;BANANAS;4949;1;4944;31;;;4951;31;;;;;4950.0;308.57421875
-1;59300;PEARLS;9996;2;9995;28;;;9998;13;10004;2;10005;28;9997.0;449.0
-1;59300;BANANAS;4944;30;;;;;4950;2;4951;28;;;4947.0;305.95703125
-1;59400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;449.0
-1;59400;BANANAS;4944;28;;;;;4949;3;4951;28;;;4946.5;308.12109375
-1;59500;BANANAS;4945;1;4944;29;;;4950;29;;;;;4947.5;303.84375
-1;59500;PEARLS;9998;1;9996;2;9995;27;10004;2;10005;27;;;10001.0;449.0
-1;59600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;449.0
-1;59600;BANANAS;4944;25;;;;;4951;25;;;;;4947.5;308.4375
-1;59700;PEARLS;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;449.0
-1;59700;BANANAS;4945;10;4944;26;;;4951;28;;;;;4948.0;312.9609375
-1;59800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;449.0
-1;59800;BANANAS;4944;20;;;;;4951;20;;;;;4947.5;313.4375
-1;59900;BANANAS;4946;1;4945;24;;;4951;2;4952;22;;;4948.5;315.73828125
-1;59900;PEARLS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;449.0
-1;60000;PEARLS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;454.0
-1;60000;BANANAS;4946;4;4945;31;;;4952;31;;;;;4949.0;320.875
-1;60100;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;454.0
-1;60100;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;323.03125
-1;60200;PEARLS;10000;3;9996;1;9995;21;10004;1;10005;21;;;10002.0;456.0
-1;60200;BANANAS;4946;1;4945;21;;;4952;22;;;;;4949.0;322.8203125
-1;60300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;456.0
-1;60300;BANANAS;4945;24;;;;;4952;24;;;;;4948.5;320.9453125
-1;60400;BANANAS;4946;1;4945;24;;;4952;25;;;;;4949.0;321.234375
-1;60400;PEARLS;10000;4;9996;1;9995;24;10004;1;10005;24;;;10002.0;456.0
-1;60500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;456.0
-1;60500;BANANAS;4946;2;4945;20;;;4952;22;;;;;4949.0;322.1953125
-1;60600;PEARLS;9995;27;;;;;10002;3;10005;27;;;9998.5;456.0
-1;60600;BANANAS;4945;27;;;;;4950;3;4952;27;;;4947.5;322.45703125
-1;60700;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;456.0
-1;60700;BANANAS;4946;31;;;;;4951;8;4952;2;4953;29;4948.5;324.7109375
-1;60800;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;317.5
-1;60800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;456.0
-1;60900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;456.0
-1;60900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;312.90234375
-1;61000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;456.0
-1;61000;BANANAS;4944;31;;;;;4951;31;;;;;4947.5;308.375
-1;61100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;456.0
-1;61100;BANANAS;4944;32;;;;;4945;2;4947;3;4951;32;4944.5;308.8203125
-1;61200;BANANAS;4944;30;;;;;4951;30;;;;;4947.5;310.4453125
-1;61200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;456.0
-1;61300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;456.0
-1;61300;BANANAS;4944;31;;;;;4950;31;;;;;4947.0;307.87109375
-1;61400;PEARLS;10002;2;9996;2;9995;26;10004;2;10005;26;;;10003.0;456.0
-1;61400;BANANAS;4944;28;;;;;4951;28;;;;;4947.5;314.328125
-1;61500;PEARLS;10002;6;9995;29;;;10005;29;;;;;10003.5;460.0
-1;61500;BANANAS;4945;29;;;;;4952;29;;;;;4948.5;324.06640625
-1;61600;BANANAS;4945;26;;;;;4952;26;;;;;4948.5;324.4921875
-1;61600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;472.0
-1;61700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;472.0
-1;61700;BANANAS;4950;1;4945;23;;;4951;1;4952;22;;;4950.5;321.03125
-1;61800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;472.0
-1;61800;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;319.05078125
-1;61900;PEARLS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;472.0
-1;61900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;319.55078125
-1;62000;BANANAS;4944;23;;;;;4950;1;4951;22;;;4947.0;311.90625
-1;62000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;474.0
-1;62100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;474.0
-1;62100;BANANAS;4944;25;;;;;4950;1;4951;24;;;4947.0;313.41796875
-1;62200;PEARLS;9998;9;9995;26;;;10005;26;;;;;10001.5;474.0
-1;62200;BANANAS;4944;8;4943;26;;;4950;26;;;;;4947.0;308.890625
-1;62300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;474.0
-1;62300;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;315.7578125
-1;62400;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;313.03125
-1;62400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;474.0
-1;62500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;474.0
-1;62500;BANANAS;4944;29;;;;;4950;2;4951;27;;;4947.0;312.1171875
-1;62600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;474.0
-1;62600;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;307.72265625
-1;62700;PEARLS;9995;25;;;;;10002;4;10005;25;;;9998.5;474.0
-1;62700;BANANAS;4944;25;;;;;4949;4;4951;25;;;4946.5;311.66015625
-1;62800;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;305.57421875
-1;62800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;474.0
-1;62900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;474.0
-1;62900;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;305.7265625
-1;63000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;474.0
-1;63000;BANANAS;4943;27;;;;;4950;27;;;;;4946.5;304.06640625
-1;63100;BANANAS;4943;20;;;;;4948;1;4950;20;;;4945.5;303.828125
-1;63100;PEARLS;9995;20;;;;;10002;1;10005;20;;;9998.5;474.0
-1;63200;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;303.42578125
-1;63200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;474.0
-1;63300;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;303.1171875
-1;63300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;474.0
-1;63400;PEARLS;9996;1;9995;30;;;10002;9;10004;1;10005;30;9999.0;474.0
-1;63400;BANANAS;4943;31;;;;;4948;9;4950;31;;;4945.5;304.81640625
-1;63500;PEARLS;9996;2;9995;30;;;9998;1;10002;3;10004;2;9997.0;474.0
-1;63500;BANANAS;4943;32;;;;;4948;3;4950;32;;;4945.5;305.2890625
-1;63600;BANANAS;4943;31;;;;;4948;6;4950;31;;;4945.5;305.5
-1;63600;PEARLS;9996;1;9995;30;;;10002;6;10004;1;10005;30;9999.0;476.0
-1;63700;PEARLS;9998;8;9996;2;9995;22;10004;2;10005;22;;;10001.0;476.0
-1;63700;BANANAS;4944;8;4943;24;;;4949;2;4950;22;;;4946.5;302.734375
-1;63800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;476.0
-1;63800;BANANAS;4943;1;4942;26;;;4949;28;;;;;4946.0;298.20703125
-1;63900;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;476.0
-1;63900;BANANAS;4942;24;;;;;4947;3;4949;25;;;4944.5;294.1328125
-1;64000;BANANAS;4942;31;;;;;4948;1;4949;30;;;4945.0;290.55078125
-1;64000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;476.0
-1;64100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;476.0
-1;64100;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;282.359375
-1;64200;PEARLS;9996;1;9995;23;;;10002;1;10004;1;10005;23;9999.0;476.0
-1;64200;BANANAS;4941;24;;;;;4946;1;4948;24;;;4943.5;281.15625
-1;64300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;476.0
-1;64300;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;277.125
-1;64400;BANANAS;4940;25;;;;;4947;26;;;;;4943.5;275.546875
-1;64400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;476.0
-1;64500;PEARLS;9998;1;9996;1;9995;30;10004;1;10005;30;;;10001.0;476.0
-1;64500;BANANAS;4942;1;4941;31;;;4947;1;4948;30;;;4944.5;277.3203125
-1;64600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;476.0
-1;64600;BANANAS;4941;23;;;;;4948;24;;;;;4944.5;280.6953125
-1;64700;BANANAS;4941;30;;;;;4946;1;4947;2;4948;28;4943.5;277.65625
-1;64700;PEARLS;9996;2;9995;28;;;10002;1;10004;2;10005;28;9999.0;476.0
-1;64800;BANANAS;4941;2;4940;26;;;4945;4;4947;28;;;4943.0;274.88671875
-1;64800;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;476.0
-1;64900;BANANAS;4940;30;;;;;4941;1;4947;30;;;4940.5;266.3828125
-1;64900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;476.0
-1;65000;PEARLS;9995;22;;;;;10002;3;10005;22;;;9998.5;476.0
-1;65000;BANANAS;4941;22;;;;;4946;3;4948;22;;;4943.5;276.59375
-1;65100;BANANAS;4942;9;4941;31;;;4947;31;;;;;4944.5;274.7265625
-1;65100;PEARLS;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;476.0
-1;65200;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;266.4375
-1;65200;PEARLS;10002;5;9995;25;;;10005;25;;;;;10003.5;476.0
-1;65300;BANANAS;4945;1;4941;3;4940;31;4946;2;4947;29;;;4945.5;261.765625
-1;65300;PEARLS;10002;1;9998;3;9996;2;10004;2;10005;29;;;10003.0;486.0
-1;65400;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;488.0
-1;65400;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;270.390625
-1;65500;BANANAS;4941;2;4940;25;;;4945;6;4947;27;;;4943.0;273.40625
-1;65500;PEARLS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;490.0
-1;65600;BANANAS;4941;8;4940;28;;;4947;28;;;;;4944.0;273.703125
-1;65600;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;490.0
-1;65700;BANANAS;4940;21;;;;;4947;21;;;;;4943.5;275.109375
-1;65700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;490.0
-1;65800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;490.0
-1;65800;BANANAS;4940;29;;;;;4947;29;;;;;4943.5;266.7578125
-1;65900;BANANAS;4940;27;;;;;4946;1;4947;26;;;4943.0;262.4296875
-1;65900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;490.0
-1;66000;BANANAS;4941;1;4940;20;;;4947;21;;;;;4944.0;272.3125
-1;66000;PEARLS;9996;1;9995;20;;;9998;2;10004;1;10005;20;9997.0;490.0
-1;66100;BANANAS;4940;22;;;;;4947;22;;;;;4943.5;267.1328125
-1;66100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;500.0
-1;66200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;500.0
-1;66200;BANANAS;4940;28;;;;;4947;28;;;;;4943.5;266.640625
-1;66300;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;271.53125
-1;66300;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;500.0
-1;66400;BANANAS;4940;29;;;;;4945;6;4947;29;;;4942.5;265.9609375
-1;66400;PEARLS;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;502.0
-1;66500;BANANAS;4940;24;;;;;4941;1;4947;24;;;4940.5;268.4921875
-1;66500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;502.0
-1;66600;PEARLS;9995;25;;;;;10002;8;10005;25;;;9998.5;502.0
-1;66600;BANANAS;4942;1;4939;25;;;4944;8;4946;25;;;4943.0;256.1484375
-1;66700;BANANAS;4942;6;4940;1;4939;30;4946;30;;;;;4944.0;252.9140625
-1;66700;PEARLS;9998;1;9995;30;;;10005;30;;;;;10001.5;502.0
-1;66800;BANANAS;4939;24;;;;;4945;2;4946;22;;;4942.0;246.0078125
-1;66800;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;502.0
-1;66900;BANANAS;4938;29;;;;;4945;29;;;;;4941.5;238.5
-1;66900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;504.0
-1;67000;PEARLS;10002;4;9996;2;9995;30;10004;2;10005;30;;;10003.0;504.0
-1;67000;BANANAS;4938;32;;;;;4939;5;4944;2;4945;30;4938.5;232.3671875
-1;67100;BANANAS;4938;21;;;;;4943;4;4944;1;4945;21;4940.5;228.6875
-1;67100;PEARLS;9996;1;9995;21;;;10002;4;10004;1;10005;21;9999.0;512.0
-1;67200;BANANAS;4937;30;;;;;4943;30;;;;;4940.0;211.4296875
-1;67200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;512.0
-1;67300;BANANAS;4937;26;;;;;4942;3;4944;26;;;4939.5;216.15625
-1;67300;PEARLS;9996;1;9995;25;;;10002;3;10004;1;10005;25;9999.0;512.0
-1;67400;PEARLS;9996;1;9995;29;;;9998;5;10004;1;10005;29;9997.0;512.0
-1;67400;BANANAS;4937;1;4936;29;;;4943;30;;;;;4940.0;203.234375
-1;67500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;522.0
-1;67500;BANANAS;4937;29;;;;;4944;29;;;;;4940.5;215.25
-1;67600;BANANAS;4937;31;;;;;4944;31;;;;;4940.5;217.078125
-1;67600;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;522.0
-1;67700;BANANAS;4938;2;4937;21;;;4944;21;;;;;4941.0;218.6640625
-1;67700;PEARLS;10002;1;9998;2;9995;21;10005;21;;;;;10003.5;522.0
-1;67800;BANANAS;4938;23;;;;;4944;2;4945;21;;;4941.0;227.78125
-1;67800;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;524.0
-1;67900;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;526.0
-1;67900;BANANAS;4938;22;;;;;4942;4;4944;22;;;4940.0;224.921875
-1;68000;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;526.0
-1;68000;BANANAS;4938;30;;;;;4945;30;;;;;4941.5;231.59375
-1;68100;BANANAS;4937;26;;;;;4944;26;;;;;4940.5;221.046875
-1;68100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;526.0
-1;68200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;526.0
-1;68200;BANANAS;4938;26;;;;;4941;5;4944;2;4945;24;4939.5;226.65625
-1;68300;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;526.0
-1;68300;BANANAS;4937;27;;;;;4944;27;;;;;4940.5;218.9453125
-1;68400;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;526.0
-1;68400;BANANAS;4938;6;4937;28;;;4944;28;;;;;4941.0;221.890625
-1;68500;BANANAS;4939;2;4938;24;;;4944;1;4945;23;;;4941.5;228.5859375
-1;68500;PEARLS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;526.0
-1;68600;PEARLS;9996;1;9995;30;;;10002;10;10004;1;10005;30;9999.0;526.0
-1;68600;BANANAS;4938;31;;;;;4943;10;4945;31;;;4940.5;232.2578125
-1;68700;PEARLS;10002;1;9998;7;9996;2;10004;2;10005;27;;;10003.0;526.0
-1;68700;BANANAS;4939;7;4938;29;;;4944;2;4945;27;;;4941.5;226.828125
-1;68800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;528.0
-1;68800;BANANAS;4938;23;;;;;4945;23;;;;;4941.5;233.09375
-1;68900;BANANAS;4941;6;4938;21;;;4944;21;;;;;4942.5;225.5
-1;68900;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;528.0
-1;69000;BANANAS;4939;3;4938;21;;;4944;1;4945;20;;;4941.5;228.328125
-1;69000;PEARLS;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;528.0
-1;69100;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;528.0
-1;69100;BANANAS;4938;21;;;;;4945;21;;;;;4941.5;227.7734375
-1;69200;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;528.0
-1;69200;BANANAS;4938;27;;;;;4943;6;4945;27;;;4940.5;234.1875
-1;69300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;528.0
-1;69300;BANANAS;4939;2;4938;22;;;4945;24;;;;;4942.0;242.421875
-1;69400;BANANAS;4939;1;4938;27;;;4945;28;;;;;4942.0;241.8671875
-1;69400;PEARLS;10002;4;9996;1;9995;27;10004;1;10005;27;;;10003.0;528.0
-1;69500;PEARLS;10002;2;9998;3;9995;27;10005;27;;;;;10003.5;536.0
-1;69500;BANANAS;4939;3;4938;27;;;4945;27;;;;;4942.0;234.8359375
-1;69600;PEARLS;9996;1;9995;24;;;10002;4;10004;1;10005;24;9999.0;540.0
-1;69600;BANANAS;4938;25;;;;;4943;4;4944;1;4945;24;4940.5;228.09375
-1;69700;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;540.0
-1;69700;BANANAS;4938;2;4937;27;;;4944;29;;;;;4941.0;224.1015625
-1;69800;BANANAS;4938;1;4937;26;;;4944;28;;;;;4941.0;220.65625
-1;69800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;540.0
-1;69900;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;540.0
-1;69900;BANANAS;4937;26;;;;;4944;26;;;;;4940.5;218.1171875
-1;70000;PEARLS;9998;10;9996;1;9995;28;10004;1;10005;28;;;10001.0;540.0
-1;70000;BANANAS;4938;10;4937;29;;;4944;29;;;;;4941.0;216.375
-1;70100;PEARLS;9995;27;;;;;10002;6;10005;27;;;9998.5;540.0
-1;70100;BANANAS;4937;27;;;;;4942;6;4944;27;;;4939.5;210.234375
-1;70200;BANANAS;4937;1;4936;25;;;4943;26;;;;;4940.0;202.1796875
-1;70200;PEARLS;9996;1;9995;25;;;10000;3;10004;1;10005;25;9998.0;540.0
-1;70300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;540.0
-1;70300;BANANAS;4936;25;;;;;4942;25;;;;;4939.0;185.5078125
-1;70400;PEARLS;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;540.0
-1;70400;BANANAS;4936;2;4935;29;;;4940;9;4942;31;;;4938.0;180.78125
-1;70500;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;540.0
-1;70500;BANANAS;4936;24;;;;;4943;24;;;;;4939.5;191.2421875
-1;70600;BANANAS;4941;1;4936;2;4935;27;4942;29;;;;;4941.5;180.671875
-1;70600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;540.0
-1;70700;PEARLS;9995;24;;;;;10002;2;10005;24;;;9998.5;540.0
-1;70700;BANANAS;4935;24;;;;;4940;2;4942;24;;;4937.5;180.90625
-1;70800;PEARLS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;540.0
-1;70800;BANANAS;4935;31;;;;;4942;32;;;;;4938.5;174.9140625
-1;70900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;542.0
-1;70900;BANANAS;4934;29;;;;;4941;29;;;;;4937.5;163.171875
-1;71000;BANANAS;4940;1;4935;2;4934;29;4941;31;;;;;4940.5;162.703125
-1;71000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;542.0
-1;71100;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;542.0
-1;71100;BANANAS;4934;22;;;;;4935;7;4941;22;;;4934.5;160.6796875
-1;71200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;542.0
-1;71200;BANANAS;4935;2;4934;24;;;4941;26;;;;;4938.0;163.625
-1;71300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;542.0
-1;71300;BANANAS;4935;20;;;;;4942;20;;;;;4938.5;175.5546875
-1;71400;BANANAS;4934;30;;;;;4941;30;;;;;4937.5;165.4375
-1;71400;PEARLS;9998;1;9995;30;;;10005;30;;;;;10001.5;542.0
-1;71500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;542.0
-1;71500;BANANAS;4936;31;;;;;4942;1;4943;30;;;4939.0;190.40625
-1;71600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;542.0
-1;71600;BANANAS;4936;22;;;;;4943;22;;;;;4939.5;195.0
-1;71700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;542.0
-1;71700;BANANAS;4936;28;;;;;4943;28;;;;;4939.5;197.765625
-1;71800;BANANAS;4937;2;4936;20;;;4943;22;;;;;4940.0;203.3125
-1;71800;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;542.0
-1;71900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;542.0
-1;71900;BANANAS;4937;2;4936;20;;;4939;5;4943;22;;;4938.0;204.7578125
-1;72000;PEARLS;9995;29;;;;;10002;8;10005;29;;;9998.5;542.0
-1;72000;BANANAS;4937;29;;;;;4942;8;4944;29;;;4939.5;213.6328125
-1;72100;BANANAS;4937;28;;;;;4938;3;4942;1;4943;28;4937.5;206.5625
-1;72100;PEARLS;9996;2;9995;26;;;10002;1;10004;2;10005;26;9999.0;542.0
-1;72200;BANANAS;4936;21;;;;;4943;21;;;;;4939.5;195.109375
-1;72200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;542.0
-1;72300;BANANAS;4936;30;;;;;4942;30;;;;;4939.0;186.3203125
-1;72300;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;542.0
-1;72400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;542.0
-1;72400;BANANAS;4935;24;;;;;4942;24;;;;;4938.5;185.625
